,Entity,Date,Confirmed_daily,Deaths_daily,Recovered_daily,Active_daily
0,Afghanistan,2020-01-22T00:00:00Z,0.0,0.0,0.0,0.0
1,Afghanistan,2020-01-22T00:00:00Z,0.0,0.0,0.0,0.0
2,Afghanistan,2020-01-22T00:00:00Z,0.0,0.0,0.0,0.0
3,Afghanistan,2020-01-22T00:00:00Z,0.0,0.0,0.0,0.0
4,Afghanistan,2020-01-22T00:00:00Z,0.0,0.0,0.0,0.0
5,Afghanistan,2020-01-22T00:00:00Z,0.0,0.0,0.0,0.0
6,Afghanistan,2020-01-22T00:00:00Z,0.0,0.0,0.0,0.0
7,Afghanistan,2020-01-22T00:00:00Z,0.0,0.0,0.0,0.0
8,Afghanistan,2020-01-22T00:00:00Z,0.0,0.0,0.0,0.0
9,Afghanistan,2020-01-22T00:00:00Z,0.0,0.0,0.0,0.0
10,Afghanistan,2020-01-22T00:00:00Z,0.0,0.0,0.0,0.0
11,Afghanistan,2020-01-23T00:00:00Z,0.0,0.0,0.0,0.0
12,Afghanistan,2020-01-23T00:00:00Z,0.0,0.0,0.0,0.0
13,Afghanistan,2020-01-23T00:00:00Z,0.0,0.0,0.0,0.0
14,Afghanistan,2020-01-23T00:00:00Z,0.0,0.0,0.0,0.0
15,Afghanistan,2020-01-23T00:00:00Z,0.0,0.0,0.0,0.0
16,Afghanistan,2020-01-23T00:00:00Z,0.0,0.0,0.0,0.0
17,Afghanistan,2020-01-23T00:00:00Z,0.0,0.0,0.0,0.0
18,Afghanistan,2020-01-23T00:00:00Z,0.0,0.0,0.0,0.0
19,Afghanistan,2020-01-23T00:00:00Z,0.0,0.0,0.0,0.0
20,Afghanistan,2020-01-23T00:00:00Z,0.0,0.0,0.0,0.0
21,Afghanistan,2020-01-23T00:00:00Z,0.0,0.0,0.0,0.0
22,Afghanistan,2020-01-23T00:00:00Z,0.0,0.0,0.0,0.0
23,Afghanistan,2020-01-24T00:00:00Z,0.0,0.0,0.0,0.0
24,Afghanistan,2020-01-24T00:00:00Z,0.0,0.0,0.0,0.0
25,Afghanistan,2020-01-24T00:00:00Z,0.0,0.0,0.0,0.0
26,Afghanistan,2020-01-24T00:00:00Z,0.0,0.0,0.0,0.0
27,Afghanistan,2020-01-24T00:00:00Z,0.0,0.0,0.0,0.0
28,Afghanistan,2020-01-24T00:00:00Z,0.0,0.0,0.0,0.0
29,Afghanistan,2020-01-24T00:00:00Z,0.0,0.0,0.0,0.0
30,Afghanistan,2020-01-24T00:00:00Z,0.0,0.0,0.0,0.0
31,Afghanistan,2020-01-24T00:00:00Z,0.0,0.0,0.0,0.0
32,Afghanistan,2020-01-24T00:00:00Z,0.0,0.0,0.0,0.0
33,Afghanistan,2020-01-24T00:00:00Z,0.0,0.0,0.0,0.0
34,Afghanistan,2020-01-24T00:00:00Z,0.0,0.0,0.0,0.0
35,Afghanistan,2020-01-25T00:00:00Z,0.0,0.0,0.0,0.0
36,Afghanistan,2020-01-25T00:00:00Z,0.0,0.0,0.0,0.0
37,Afghanistan,2020-01-25T00:00:00Z,0.0,0.0,0.0,0.0
38,Afghanistan,2020-01-25T00:00:00Z,0.0,0.0,0.0,0.0
39,Afghanistan,2020-01-25T00:00:00Z,0.0,0.0,0.0,0.0
40,Afghanistan,2020-01-25T00:00:00Z,0.0,0.0,0.0,0.0
41,Afghanistan,2020-01-25T00:00:00Z,0.0,0.0,0.0,0.0
42,Afghanistan,2020-01-25T00:00:00Z,0.0,0.0,0.0,0.0
43,Afghanistan,2020-01-25T00:00:00Z,0.0,0.0,0.0,0.0
44,Afghanistan,2020-01-25T00:00:00Z,0.0,0.0,0.0,0.0
45,Afghanistan,2020-01-25T00:00:00Z,0.0,0.0,0.0,0.0
46,Afghanistan,2020-01-25T00:00:00Z,0.0,0.0,0.0,0.0
47,Afghanistan,2020-01-26T00:00:00Z,0.0,0.0,0.0,0.0
48,Afghanistan,2020-01-26T00:00:00Z,0.0,0.0,0.0,0.0
49,Afghanistan,2020-01-26T00:00:00Z,0.0,0.0,0.0,0.0
50,Afghanistan,2020-01-26T00:00:00Z,0.0,0.0,0.0,0.0
51,Afghanistan,2020-01-26T00:00:00Z,0.0,0.0,0.0,0.0
52,Afghanistan,2020-01-26T00:00:00Z,0.0,0.0,0.0,0.0
53,Afghanistan,2020-01-26T00:00:00Z,0.0,0.0,0.0,0.0
54,Afghanistan,2020-01-26T00:00:00Z,0.0,0.0,0.0,0.0
55,Afghanistan,2020-01-26T00:00:00Z,0.0,0.0,0.0,0.0
56,Afghanistan,2020-01-26T00:00:00Z,0.0,0.0,0.0,0.0
57,Afghanistan,2020-01-26T00:00:00Z,0.0,0.0,0.0,0.0
58,Afghanistan,2020-01-26T00:00:00Z,0.0,0.0,0.0,0.0
59,Afghanistan,2020-01-27T00:00:00Z,0.0,0.0,0.0,0.0
60,Afghanistan,2020-01-27T00:00:00Z,0.0,0.0,0.0,0.0
61,Afghanistan,2020-01-27T00:00:00Z,0.0,0.0,0.0,0.0
62,Afghanistan,2020-01-27T00:00:00Z,0.0,0.0,0.0,0.0
63,Afghanistan,2020-01-27T00:00:00Z,0.0,0.0,0.0,0.0
64,Afghanistan,2020-01-27T00:00:00Z,0.0,0.0,0.0,0.0
65,Afghanistan,2020-01-27T00:00:00Z,0.0,0.0,0.0,0.0
66,Afghanistan,2020-01-27T00:00:00Z,0.0,0.0,0.0,0.0
67,Afghanistan,2020-01-27T00:00:00Z,0.0,0.0,0.0,0.0
68,Afghanistan,2020-01-27T00:00:00Z,0.0,0.0,0.0,0.0
69,Afghanistan,2020-01-27T00:00:00Z,0.0,0.0,0.0,0.0
70,Afghanistan,2020-01-27T00:00:00Z,0.0,0.0,0.0,0.0
71,Afghanistan,2020-01-28T00:00:00Z,0.0,0.0,0.0,0.0
72,Afghanistan,2020-01-28T00:00:00Z,0.0,0.0,0.0,0.0
73,Afghanistan,2020-01-28T00:00:00Z,0.0,0.0,0.0,0.0
74,Afghanistan,2020-01-28T00:00:00Z,0.0,0.0,0.0,0.0
75,Afghanistan,2020-01-28T00:00:00Z,0.0,0.0,0.0,0.0
76,Afghanistan,2020-01-28T00:00:00Z,0.0,0.0,0.0,0.0
77,Afghanistan,2020-01-28T00:00:00Z,0.0,0.0,0.0,0.0
78,Afghanistan,2020-01-28T00:00:00Z,0.0,0.0,0.0,0.0
79,Afghanistan,2020-01-28T00:00:00Z,0.0,0.0,0.0,0.0
80,Afghanistan,2020-01-28T00:00:00Z,0.0,0.0,0.0,0.0
81,Afghanistan,2020-01-28T00:00:00Z,0.0,0.0,0.0,0.0
82,Afghanistan,2020-01-28T00:00:00Z,0.0,0.0,0.0,0.0
83,Afghanistan,2020-01-29T00:00:00Z,0.0,0.0,0.0,0.0
84,Afghanistan,2020-01-29T00:00:00Z,0.0,0.0,0.0,0.0
85,Afghanistan,2020-01-29T00:00:00Z,0.0,0.0,0.0,0.0
86,Afghanistan,2020-01-29T00:00:00Z,0.0,0.0,0.0,0.0
87,Afghanistan,2020-01-29T00:00:00Z,0.0,0.0,0.0,0.0
88,Afghanistan,2020-01-29T00:00:00Z,0.0,0.0,0.0,0.0
89,Afghanistan,2020-01-29T00:00:00Z,0.0,0.0,0.0,0.0
90,Afghanistan,2020-01-29T00:00:00Z,0.0,0.0,0.0,0.0
91,Afghanistan,2020-01-29T00:00:00Z,0.0,0.0,0.0,0.0
92,Afghanistan,2020-01-29T00:00:00Z,0.0,0.0,0.0,0.0
93,Afghanistan,2020-01-29T00:00:00Z,0.0,0.0,0.0,0.0
94,Afghanistan,2020-01-29T00:00:00Z,0.0,0.0,0.0,0.0
95,Afghanistan,2020-01-30T00:00:00Z,0.0,0.0,0.0,0.0
96,Afghanistan,2020-01-30T00:00:00Z,0.0,0.0,0.0,0.0
97,Afghanistan,2020-01-30T00:00:00Z,0.0,0.0,0.0,0.0
98,Afghanistan,2020-01-30T00:00:00Z,0.0,0.0,0.0,0.0
99,Afghanistan,2020-01-30T00:00:00Z,0.0,0.0,0.0,0.0
100,Afghanistan,2020-01-30T00:00:00Z,0.0,0.0,0.0,0.0
101,Afghanistan,2020-01-30T00:00:00Z,0.0,0.0,0.0,0.0
102,Afghanistan,2020-01-30T00:00:00Z,0.0,0.0,0.0,0.0
103,Afghanistan,2020-01-30T00:00:00Z,0.0,0.0,0.0,0.0
104,Afghanistan,2020-01-30T00:00:00Z,0.0,0.0,0.0,0.0
105,Afghanistan,2020-01-30T00:00:00Z,0.0,0.0,0.0,0.0
106,Afghanistan,2020-01-30T00:00:00Z,0.0,0.0,0.0,0.0
107,Afghanistan,2020-01-31T00:00:00Z,0.0,0.0,0.0,0.0
108,Afghanistan,2020-01-31T00:00:00Z,0.0,0.0,0.0,0.0
109,Afghanistan,2020-01-31T00:00:00Z,0.0,0.0,0.0,0.0
110,Afghanistan,2020-01-31T00:00:00Z,0.0,0.0,0.0,0.0
111,Afghanistan,2020-01-31T00:00:00Z,0.0,0.0,0.0,0.0
112,Afghanistan,2020-01-31T00:00:00Z,0.0,0.0,0.0,0.0
113,Afghanistan,2020-01-31T00:00:00Z,0.0,0.0,0.0,0.0
114,Afghanistan,2020-01-31T00:00:00Z,0.0,0.0,0.0,0.0
115,Afghanistan,2020-01-31T00:00:00Z,0.0,0.0,0.0,0.0
116,Afghanistan,2020-01-31T00:00:00Z,0.0,0.0,0.0,0.0
117,Afghanistan,2020-01-31T00:00:00Z,0.0,0.0,0.0,0.0
118,Afghanistan,2020-01-31T00:00:00Z,0.0,0.0,0.0,0.0
119,Afghanistan,2020-02-01T00:00:00Z,0.0,0.0,0.0,0.0
120,Afghanistan,2020-02-01T00:00:00Z,0.0,0.0,0.0,0.0
121,Afghanistan,2020-02-01T00:00:00Z,0.0,0.0,0.0,0.0
122,Afghanistan,2020-02-01T00:00:00Z,0.0,0.0,0.0,0.0
123,Afghanistan,2020-02-01T00:00:00Z,0.0,0.0,0.0,0.0
124,Afghanistan,2020-02-01T00:00:00Z,0.0,0.0,0.0,0.0
125,Afghanistan,2020-02-01T00:00:00Z,0.0,0.0,0.0,0.0
126,Afghanistan,2020-02-01T00:00:00Z,0.0,0.0,0.0,0.0
127,Afghanistan,2020-02-01T00:00:00Z,0.0,0.0,0.0,0.0
128,Afghanistan,2020-02-01T00:00:00Z,0.0,0.0,0.0,0.0
129,Afghanistan,2020-02-01T00:00:00Z,0.0,0.0,0.0,0.0
130,Afghanistan,2020-02-01T00:00:00Z,0.0,0.0,0.0,0.0
131,Afghanistan,2020-02-02T00:00:00Z,0.0,0.0,0.0,0.0
132,Afghanistan,2020-02-02T00:00:00Z,0.0,0.0,0.0,0.0
133,Afghanistan,2020-02-02T00:00:00Z,0.0,0.0,0.0,0.0
134,Afghanistan,2020-02-02T00:00:00Z,0.0,0.0,0.0,0.0
135,Afghanistan,2020-02-02T00:00:00Z,0.0,0.0,0.0,0.0
136,Afghanistan,2020-02-02T00:00:00Z,0.0,0.0,0.0,0.0
137,Afghanistan,2020-02-02T00:00:00Z,0.0,0.0,0.0,0.0
138,Afghanistan,2020-02-02T00:00:00Z,0.0,0.0,0.0,0.0
139,Afghanistan,2020-02-02T00:00:00Z,0.0,0.0,0.0,0.0
140,Afghanistan,2020-02-02T00:00:00Z,0.0,0.0,0.0,0.0
141,Afghanistan,2020-02-02T00:00:00Z,0.0,0.0,0.0,0.0
142,Afghanistan,2020-02-02T00:00:00Z,0.0,0.0,0.0,0.0
143,Afghanistan,2020-02-03T00:00:00Z,0.0,0.0,0.0,0.0
144,Afghanistan,2020-02-03T00:00:00Z,0.0,0.0,0.0,0.0
145,Afghanistan,2020-02-03T00:00:00Z,0.0,0.0,0.0,0.0
146,Afghanistan,2020-02-03T00:00:00Z,0.0,0.0,0.0,0.0
147,Afghanistan,2020-02-03T00:00:00Z,0.0,0.0,0.0,0.0
148,Afghanistan,2020-02-03T00:00:00Z,0.0,0.0,0.0,0.0
149,Afghanistan,2020-02-03T00:00:00Z,0.0,0.0,0.0,0.0
150,Afghanistan,2020-02-03T00:00:00Z,0.0,0.0,0.0,0.0
151,Afghanistan,2020-02-03T00:00:00Z,0.0,0.0,0.0,0.0
152,Afghanistan,2020-02-03T00:00:00Z,0.0,0.0,0.0,0.0
153,Afghanistan,2020-02-03T00:00:00Z,0.0,0.0,0.0,0.0
154,Afghanistan,2020-02-03T00:00:00Z,0.0,0.0,0.0,0.0
155,Afghanistan,2020-02-04T00:00:00Z,0.0,0.0,0.0,0.0
156,Afghanistan,2020-02-04T00:00:00Z,0.0,0.0,0.0,0.0
157,Afghanistan,2020-02-04T00:00:00Z,0.0,0.0,0.0,0.0
158,Afghanistan,2020-02-04T00:00:00Z,0.0,0.0,0.0,0.0
159,Afghanistan,2020-02-04T00:00:00Z,0.0,0.0,0.0,0.0
160,Afghanistan,2020-02-04T00:00:00Z,0.0,0.0,0.0,0.0
161,Afghanistan,2020-02-04T00:00:00Z,0.0,0.0,0.0,0.0
162,Afghanistan,2020-02-04T00:00:00Z,0.0,0.0,0.0,0.0
163,Afghanistan,2020-02-04T00:00:00Z,0.0,0.0,0.0,0.0
164,Afghanistan,2020-02-04T00:00:00Z,0.0,0.0,0.0,0.0
165,Afghanistan,2020-02-04T00:00:00Z,0.0,0.0,0.0,0.0
166,Afghanistan,2020-02-04T00:00:00Z,0.0,0.0,0.0,0.0
167,Afghanistan,2020-02-05T00:00:00Z,0.0,0.0,0.0,0.0
168,Afghanistan,2020-02-05T00:00:00Z,0.0,0.0,0.0,0.0
169,Afghanistan,2020-02-05T00:00:00Z,0.0,0.0,0.0,0.0
170,Afghanistan,2020-02-05T00:00:00Z,0.0,0.0,0.0,0.0
171,Afghanistan,2020-02-05T00:00:00Z,0.0,0.0,0.0,0.0
172,Afghanistan,2020-02-05T00:00:00Z,0.0,0.0,0.0,0.0
173,Afghanistan,2020-02-05T00:00:00Z,0.0,0.0,0.0,0.0
174,Afghanistan,2020-02-05T00:00:00Z,0.0,0.0,0.0,0.0
175,Afghanistan,2020-02-05T00:00:00Z,0.0,0.0,0.0,0.0
176,Afghanistan,2020-02-05T00:00:00Z,0.0,0.0,0.0,0.0
177,Afghanistan,2020-02-05T00:00:00Z,0.0,0.0,0.0,0.0
178,Afghanistan,2020-02-05T00:00:00Z,0.0,0.0,0.0,0.0
179,Afghanistan,2020-02-06T00:00:00Z,0.0,0.0,0.0,0.0
180,Afghanistan,2020-02-06T00:00:00Z,0.0,0.0,0.0,0.0
181,Afghanistan,2020-02-06T00:00:00Z,0.0,0.0,0.0,0.0
182,Afghanistan,2020-02-06T00:00:00Z,0.0,0.0,0.0,0.0
183,Afghanistan,2020-02-06T00:00:00Z,0.0,0.0,0.0,0.0
184,Afghanistan,2020-02-06T00:00:00Z,0.0,0.0,0.0,0.0
185,Afghanistan,2020-02-06T00:00:00Z,0.0,0.0,0.0,0.0
186,Afghanistan,2020-02-06T00:00:00Z,0.0,0.0,0.0,0.0
187,Afghanistan,2020-02-06T00:00:00Z,0.0,0.0,0.0,0.0
188,Afghanistan,2020-02-06T00:00:00Z,0.0,0.0,0.0,0.0
189,Afghanistan,2020-02-06T00:00:00Z,0.0,0.0,0.0,0.0
190,Afghanistan,2020-02-06T00:00:00Z,0.0,0.0,0.0,0.0
191,Afghanistan,2020-02-07T00:00:00Z,0.0,0.0,0.0,0.0
192,Afghanistan,2020-02-07T00:00:00Z,0.0,0.0,0.0,0.0
193,Afghanistan,2020-02-07T00:00:00Z,0.0,0.0,0.0,0.0
194,Afghanistan,2020-02-07T00:00:00Z,0.0,0.0,0.0,0.0
195,Afghanistan,2020-02-07T00:00:00Z,0.0,0.0,0.0,0.0
196,Afghanistan,2020-02-07T00:00:00Z,0.0,0.0,0.0,0.0
197,Afghanistan,2020-02-07T00:00:00Z,0.0,0.0,0.0,0.0
198,Afghanistan,2020-02-07T00:00:00Z,0.0,0.0,0.0,0.0
199,Afghanistan,2020-02-07T00:00:00Z,0.0,0.0,0.0,0.0
200,Afghanistan,2020-02-07T00:00:00Z,0.0,0.0,0.0,0.0
201,Afghanistan,2020-02-07T00:00:00Z,0.0,0.0,0.0,0.0
202,Afghanistan,2020-02-07T00:00:00Z,0.0,0.0,0.0,0.0
203,Afghanistan,2020-02-08T00:00:00Z,0.0,0.0,0.0,0.0
204,Afghanistan,2020-02-08T00:00:00Z,0.0,0.0,0.0,0.0
205,Afghanistan,2020-02-08T00:00:00Z,0.0,0.0,0.0,0.0
206,Afghanistan,2020-02-08T00:00:00Z,0.0,0.0,0.0,0.0
207,Afghanistan,2020-02-08T00:00:00Z,0.0,0.0,0.0,0.0
208,Afghanistan,2020-02-08T00:00:00Z,0.0,0.0,0.0,0.0
209,Afghanistan,2020-02-08T00:00:00Z,0.0,0.0,0.0,0.0
210,Afghanistan,2020-02-08T00:00:00Z,0.0,0.0,0.0,0.0
211,Afghanistan,2020-02-08T00:00:00Z,0.0,0.0,0.0,0.0
212,Afghanistan,2020-02-08T00:00:00Z,0.0,0.0,0.0,0.0
213,Afghanistan,2020-02-08T00:00:00Z,0.0,0.0,0.0,0.0
214,Afghanistan,2020-02-08T00:00:00Z,0.0,0.0,0.0,0.0
215,Afghanistan,2020-02-09T00:00:00Z,0.0,0.0,0.0,0.0
216,Afghanistan,2020-02-09T00:00:00Z,0.0,0.0,0.0,0.0
217,Afghanistan,2020-02-09T00:00:00Z,0.0,0.0,0.0,0.0
218,Afghanistan,2020-02-09T00:00:00Z,0.0,0.0,0.0,0.0
219,Afghanistan,2020-02-09T00:00:00Z,0.0,0.0,0.0,0.0
220,Afghanistan,2020-02-09T00:00:00Z,0.0,0.0,0.0,0.0
221,Afghanistan,2020-02-09T00:00:00Z,0.0,0.0,0.0,0.0
222,Afghanistan,2020-02-09T00:00:00Z,0.0,0.0,0.0,0.0
223,Afghanistan,2020-02-09T00:00:00Z,0.0,0.0,0.0,0.0
224,Afghanistan,2020-02-09T00:00:00Z,0.0,0.0,0.0,0.0
225,Afghanistan,2020-02-09T00:00:00Z,0.0,0.0,0.0,0.0
226,Afghanistan,2020-02-09T00:00:00Z,0.0,0.0,0.0,0.0
227,Afghanistan,2020-02-10T00:00:00Z,0.0,0.0,0.0,0.0
228,Afghanistan,2020-02-10T00:00:00Z,0.0,0.0,0.0,0.0
229,Afghanistan,2020-02-10T00:00:00Z,0.0,0.0,0.0,0.0
230,Afghanistan,2020-02-10T00:00:00Z,0.0,0.0,0.0,0.0
231,Afghanistan,2020-02-10T00:00:00Z,0.0,0.0,0.0,0.0
232,Afghanistan,2020-02-10T00:00:00Z,0.0,0.0,0.0,0.0
233,Afghanistan,2020-02-10T00:00:00Z,0.0,0.0,0.0,0.0
234,Afghanistan,2020-02-10T00:00:00Z,0.0,0.0,0.0,0.0
235,Afghanistan,2020-02-10T00:00:00Z,0.0,0.0,0.0,0.0
236,Afghanistan,2020-02-10T00:00:00Z,0.0,0.0,0.0,0.0
237,Afghanistan,2020-02-10T00:00:00Z,0.0,0.0,0.0,0.0
238,Afghanistan,2020-02-10T00:00:00Z,0.0,0.0,0.0,0.0
239,Afghanistan,2020-02-11T00:00:00Z,0.0,0.0,0.0,0.0
240,Afghanistan,2020-02-11T00:00:00Z,0.0,0.0,0.0,0.0
241,Afghanistan,2020-02-11T00:00:00Z,0.0,0.0,0.0,0.0
242,Afghanistan,2020-02-11T00:00:00Z,0.0,0.0,0.0,0.0
243,Afghanistan,2020-02-11T00:00:00Z,0.0,0.0,0.0,0.0
244,Afghanistan,2020-02-11T00:00:00Z,0.0,0.0,0.0,0.0
245,Afghanistan,2020-02-11T00:00:00Z,0.0,0.0,0.0,0.0
246,Afghanistan,2020-02-11T00:00:00Z,0.0,0.0,0.0,0.0
247,Afghanistan,2020-02-11T00:00:00Z,0.0,0.0,0.0,0.0
248,Afghanistan,2020-02-11T00:00:00Z,0.0,0.0,0.0,0.0
249,Afghanistan,2020-02-11T00:00:00Z,0.0,0.0,0.0,0.0
250,Afghanistan,2020-02-11T00:00:00Z,0.0,0.0,0.0,0.0
251,Afghanistan,2020-02-12T00:00:00Z,0.0,0.0,0.0,0.0
252,Afghanistan,2020-02-12T00:00:00Z,0.0,0.0,0.0,0.0
253,Afghanistan,2020-02-12T00:00:00Z,0.0,0.0,0.0,0.0
254,Afghanistan,2020-02-12T00:00:00Z,0.0,0.0,0.0,0.0
255,Afghanistan,2020-02-12T00:00:00Z,0.0,0.0,0.0,0.0
256,Afghanistan,2020-02-12T00:00:00Z,0.0,0.0,0.0,0.0
257,Afghanistan,2020-02-12T00:00:00Z,0.0,0.0,0.0,0.0
258,Afghanistan,2020-02-12T00:00:00Z,0.0,0.0,0.0,0.0
259,Afghanistan,2020-02-12T00:00:00Z,0.0,0.0,0.0,0.0
260,Afghanistan,2020-02-12T00:00:00Z,0.0,0.0,0.0,0.0
261,Afghanistan,2020-02-12T00:00:00Z,0.0,0.0,0.0,0.0
262,Afghanistan,2020-02-12T00:00:00Z,0.0,0.0,0.0,0.0
263,Afghanistan,2020-02-13T00:00:00Z,0.0,0.0,0.0,0.0
264,Afghanistan,2020-02-13T00:00:00Z,0.0,0.0,0.0,0.0
265,Afghanistan,2020-02-13T00:00:00Z,0.0,0.0,0.0,0.0
266,Afghanistan,2020-02-13T00:00:00Z,0.0,0.0,0.0,0.0
267,Afghanistan,2020-02-13T00:00:00Z,0.0,0.0,0.0,0.0
268,Afghanistan,2020-02-13T00:00:00Z,0.0,0.0,0.0,0.0
269,Afghanistan,2020-02-13T00:00:00Z,0.0,0.0,0.0,0.0
270,Afghanistan,2020-02-13T00:00:00Z,0.0,0.0,0.0,0.0
271,Afghanistan,2020-02-13T00:00:00Z,0.0,0.0,0.0,0.0
272,Afghanistan,2020-02-13T00:00:00Z,0.0,0.0,0.0,0.0
273,Afghanistan,2020-02-13T00:00:00Z,0.0,0.0,0.0,0.0
274,Afghanistan,2020-02-13T00:00:00Z,0.0,0.0,0.0,0.0
275,Afghanistan,2020-02-14T00:00:00Z,0.0,0.0,0.0,0.0
276,Afghanistan,2020-02-14T00:00:00Z,0.0,0.0,0.0,0.0
277,Afghanistan,2020-02-14T00:00:00Z,0.0,0.0,0.0,0.0
278,Afghanistan,2020-02-14T00:00:00Z,0.0,0.0,0.0,0.0
279,Afghanistan,2020-02-14T00:00:00Z,0.0,0.0,0.0,0.0
280,Afghanistan,2020-02-14T00:00:00Z,0.0,0.0,0.0,0.0
281,Afghanistan,2020-02-14T00:00:00Z,0.0,0.0,0.0,0.0
282,Afghanistan,2020-02-14T00:00:00Z,0.0,0.0,0.0,0.0
283,Afghanistan,2020-02-14T00:00:00Z,0.0,0.0,0.0,0.0
284,Afghanistan,2020-02-14T00:00:00Z,0.0,0.0,0.0,0.0
285,Afghanistan,2020-02-14T00:00:00Z,0.0,0.0,0.0,0.0
286,Afghanistan,2020-02-14T00:00:00Z,0.0,0.0,0.0,0.0
287,Afghanistan,2020-02-15T00:00:00Z,0.0,0.0,0.0,0.0
288,Afghanistan,2020-02-15T00:00:00Z,0.0,0.0,0.0,0.0
289,Afghanistan,2020-02-15T00:00:00Z,0.0,0.0,0.0,0.0
290,Afghanistan,2020-02-15T00:00:00Z,0.0,0.0,0.0,0.0
291,Afghanistan,2020-02-15T00:00:00Z,0.0,0.0,0.0,0.0
292,Afghanistan,2020-02-15T00:00:00Z,0.0,0.0,0.0,0.0
293,Afghanistan,2020-02-15T00:00:00Z,0.0,0.0,0.0,0.0
294,Afghanistan,2020-02-15T00:00:00Z,0.0,0.0,0.0,0.0
295,Afghanistan,2020-02-15T00:00:00Z,0.0,0.0,0.0,0.0
296,Afghanistan,2020-02-15T00:00:00Z,0.0,0.0,0.0,0.0
297,Afghanistan,2020-02-15T00:00:00Z,0.0,0.0,0.0,0.0
298,Afghanistan,2020-02-15T00:00:00Z,0.0,0.0,0.0,0.0
299,Afghanistan,2020-02-16T00:00:00Z,0.0,0.0,0.0,0.0
300,Afghanistan,2020-02-16T00:00:00Z,0.0,0.0,0.0,0.0
301,Afghanistan,2020-02-16T00:00:00Z,0.0,0.0,0.0,0.0
302,Afghanistan,2020-02-16T00:00:00Z,0.0,0.0,0.0,0.0
303,Afghanistan,2020-02-16T00:00:00Z,0.0,0.0,0.0,0.0
304,Afghanistan,2020-02-16T00:00:00Z,0.0,0.0,0.0,0.0
305,Afghanistan,2020-02-16T00:00:00Z,0.0,0.0,0.0,0.0
306,Afghanistan,2020-02-16T00:00:00Z,0.0,0.0,0.0,0.0
307,Afghanistan,2020-02-16T00:00:00Z,0.0,0.0,0.0,0.0
308,Afghanistan,2020-02-16T00:00:00Z,0.0,0.0,0.0,0.0
309,Afghanistan,2020-02-16T00:00:00Z,0.0,0.0,0.0,0.0
310,Afghanistan,2020-02-16T00:00:00Z,0.0,0.0,0.0,0.0
311,Afghanistan,2020-02-17T00:00:00Z,0.0,0.0,0.0,0.0
312,Afghanistan,2020-02-17T00:00:00Z,0.0,0.0,0.0,0.0
313,Afghanistan,2020-02-17T00:00:00Z,0.0,0.0,0.0,0.0
314,Afghanistan,2020-02-17T00:00:00Z,0.0,0.0,0.0,0.0
315,Afghanistan,2020-02-17T00:00:00Z,0.0,0.0,0.0,0.0
316,Afghanistan,2020-02-17T00:00:00Z,0.0,0.0,0.0,0.0
317,Afghanistan,2020-02-17T00:00:00Z,0.0,0.0,0.0,0.0
318,Afghanistan,2020-02-17T00:00:00Z,0.0,0.0,0.0,0.0
319,Afghanistan,2020-02-17T00:00:00Z,0.0,0.0,0.0,0.0
320,Afghanistan,2020-02-17T00:00:00Z,0.0,0.0,0.0,0.0
321,Afghanistan,2020-02-17T00:00:00Z,0.0,0.0,0.0,0.0
322,Afghanistan,2020-02-17T00:00:00Z,0.0,0.0,0.0,0.0
323,Afghanistan,2020-02-18T00:00:00Z,0.0,0.0,0.0,0.0
324,Afghanistan,2020-02-18T00:00:00Z,0.0,0.0,0.0,0.0
325,Afghanistan,2020-02-18T00:00:00Z,0.0,0.0,0.0,0.0
326,Afghanistan,2020-02-18T00:00:00Z,0.0,0.0,0.0,0.0
327,Afghanistan,2020-02-18T00:00:00Z,0.0,0.0,0.0,0.0
328,Afghanistan,2020-02-18T00:00:00Z,0.0,0.0,0.0,0.0
329,Afghanistan,2020-02-18T00:00:00Z,0.0,0.0,0.0,0.0
330,Afghanistan,2020-02-18T00:00:00Z,0.0,0.0,0.0,0.0
331,Afghanistan,2020-02-18T00:00:00Z,0.0,0.0,0.0,0.0
332,Afghanistan,2020-02-18T00:00:00Z,0.0,0.0,0.0,0.0
333,Afghanistan,2020-02-18T00:00:00Z,0.0,0.0,0.0,0.0
334,Afghanistan,2020-02-18T00:00:00Z,0.0,0.0,0.0,0.0
335,Afghanistan,2020-02-19T00:00:00Z,0.0,0.0,0.0,0.0
336,Afghanistan,2020-02-19T00:00:00Z,0.0,0.0,0.0,0.0
337,Afghanistan,2020-02-19T00:00:00Z,0.0,0.0,0.0,0.0
338,Afghanistan,2020-02-19T00:00:00Z,0.0,0.0,0.0,0.0
339,Afghanistan,2020-02-19T00:00:00Z,0.0,0.0,0.0,0.0
340,Afghanistan,2020-02-19T00:00:00Z,0.0,0.0,0.0,0.0
341,Afghanistan,2020-02-19T00:00:00Z,0.0,0.0,0.0,0.0
342,Afghanistan,2020-02-19T00:00:00Z,0.0,0.0,0.0,0.0
343,Afghanistan,2020-02-19T00:00:00Z,0.0,0.0,0.0,0.0
344,Afghanistan,2020-02-19T00:00:00Z,0.0,0.0,0.0,0.0
345,Afghanistan,2020-02-19T00:00:00Z,0.0,0.0,0.0,0.0
346,Afghanistan,2020-02-19T00:00:00Z,0.0,0.0,0.0,0.0
347,Afghanistan,2020-02-20T00:00:00Z,0.0,0.0,0.0,0.0
348,Afghanistan,2020-02-20T00:00:00Z,0.0,0.0,0.0,0.0
